word	frequency
denied[T],	1
M[T]?	1
M[T].	1
reject	1
F[T],	1
remember?	1
Tsubseteq	1
{0,1,...,i-1}	1
T_u|,	1
|T_u|,	1
T_u|.	1
S_p.	1
(T_p,	1
T_u),	1
T_p.	1
T_psubseteq	1
T_usubseteq	1
T_p|.	1
2^{|P|}	1
|P|=10	1
{0,1,2,...,n}.	1
F(T)=1.	1
F(T),	1
F(T)=0.	1
forbidden[T].	1
forbidden[T]	1
C(|S|,	1
|U|=k,	1
|U|,	1
2^40,	1
|V|.	1
2^{|S|},	1
W|,	1
V],	1
allowed[W],	1
mattered	1
singletons	1
2^5-1=31	1
63,63,63,63,6,63,63,63,63,63,63,5,63,63,63,63,63,63,8,63,63,63,63,2,63,63,63,63,63,63,63	1
f(T)=1,2,3,4,	1
v4=63?	1
f(T)=4?	1
i=f(T).	1
v1=63	1
v3=63	1
v4=63	1
v5=6	1
2^0+2^2=1+4=5.	1
v6=63	1
v7=63	1
v9=63	1
v10=63	1
v11=5	1
i=11=8+2+1=2^3+2^1+2^0,	1
v12=63	1
v13=63	1
v14=63	1
v15=63	1
v17=63	1
v18=8	1
i=18=16+2=2^4+2^1?	1
16+2=18,	1
v19=63	1
v20=63	1
i=21,	1
v21=63	1
i=22,	1
v22=63	1
i=23,	1
v23=2	1
i=23.	1
i=23=16+4+2+1=2^4+2^2+2^1+2^0?	1
16+4=20,	1
+2=22,	1
+1=23,	1
T={0,1,2,4}	1
v24=63	1
i=25,	1
v25=63	1
i=26,	1
v26=63	1
i=27,	1
v27=63	1
i=28,	1
v28=63	1
i=29,	1
v29=63	1
i=31,	1
v31=63	1
f(S)=19,	1
S={0,1,4}	1
2^0+2^1+2^4=1+2+16=19.	1
f(T)=31,	1
v31=63,	1
allowed{0,1,2,3,4,5},	1
allowed{1,2}.	1
|{0}|	1
f(T)=11,	1
|{0,1}|	1
i=18	1
2^1+2^4=2+16=18.	1
misindexed	1
"63	1
63"	1
v8	1
v9	1
v10	1
v11	1
v14	1
v15	1
v16	1
v17	1
v18	1
v19	1
v20	1
v22	1
v24	1
v25	1
v26	1
v27	1
v28	1
v29	1
v30	1
f(T)=12=8+4=2^3+2^2,	1
f(T)=19=16+2+1=2^4+2^1+2^0,	1
allowed{1}.	1
f(T)=24=16+8=2^4+2^3,	1
S={0,1,4},	1
|{}|	1
allowed{0,2},	1
|{0,1,4}|	1
allowed{3},	1
|{4}|	1
allowed{1},	1
T={i},	1
{i}|	1
allowed[{i}],	1
v_{2^i},	1
v4=63,	1
v1=63.	1
v2=63.	1
v4=63.	1
f(T)=8,	1
v8=63.	1
f(T)=16,	1
16)?	1
principle.	1
v7=12,	1
(2**n	1
v[1]	1
v[2**n-2]	1
f(T)=2**n-1.	1
2**n-2	1
2**n-1,	1
full_mask)	1
|T|+1	1
popcount(T),	1
v[f(T)]	1
popcount(t).	1
popcount(t),	1
t|?	1
v[t],	1
2^40=1e12,	1
allowed[t].	1
A_t	1
A_t}	1
C(m,k)	1
2^{n-m}.	1
(1<<n).	1
f(T)=t.	1
mask_k:	1
critical_list.append(t)	1
critical_list:	1
v[t-1],	1
M=7.	1
[15,15,15,15,15,15,12]	1
v[0]=15,	1
popcount(1)=1,	1
(1<<2)-1	1
7=7,	1
t=6,	1
t=7,	1
7|	1
allowed[7].	1
allowed[7]	1
allowed{2,3}.	1
|S|=2:	1
3,5,6	1
|S|=3:7.	1
M=31.	1
v3=63,	1
3=3,	1
6&7=6,	1
t=8:	1
t=9:	1
t=11:	1
5&7=5,	1
t=13:	1
t=14:	1
t=15:	1
63&31=63,	1
t=16:	1
t=17:	1
t=18:	1
8&15=8,	1
which不等于15,	1
t=20:	1
t=21:	1
t=22:	1
t=23:	1
2&7=2,	1
t=25:	1
t=26:	1
t=27:	1
t=28:	1
t=29:	1
t=30:	1
t=31:	1
pop=5,	1
mask_k=63,	1
v30=63,	1
63&63=63,	1
[5,12,19,24]	1
v[t-1].	1
bit3=0,...	1
allowed{1,2})	1
12=8+4,	1
T={2,3}.	1
{0,1,4}.	1
allowed;	1
{2}|.	1
{0,1,4}	1
{0,1,4},	1
f(S)=1+2+16=19.	1
v(M);	1
critical;	1
__builtin_popcount(t);	1
((v[t-1]	1
critical.push_back(t);	1
(1<<n);	1
critical)	1
__builtin_popcount(S	1
(!((v[t-1]	1
result.push_back(S);	1
sort(result.begin(),	1
result.end());	1
pop+1,	1
pop+1	1
mask_k=3.	1
1&3=1	1
T|=0,	1
T|=1,	1
M=2^20-1	1
2^20-1,	1
10^6."	1
"sets	1
data"	1
unclear.	1
k+n=10^6+1?	1
n_j.	1
"Select	1
tree."	1
removed",	1
forest?	1
afterwards,	1
fragmented	1
1,1,1,...	1
a+b+c=n?	1
nk.	1
ni.	1
sum(S)=N,	1
8|2=10.	1
8|1|1=9.	1
10<16.	1
N=10<15,	1
>=8,	1
8,1,0?	1
9|2=11.	1
N=10?	1
OR=11	1
OR=12	1
4+8=12?	1
12>10.	1
sum=12>10.	1
OR=13?	1
sum至少12+1=13>10.	1
OR=14?	1
8>5.	1
2^{b+1}.	1
"allocate"	1
sum=7>5.	1
4|1|1=5.	1
OR=3|2|1=3?	1
3|2|1	1
OR=4|2=6?	1
OR=4|1|1=5?	1
OR=5|1=5?	1
sum至少7>6.	1
(001)	1
sum=7>6.	1
N=7?	1
4,2,1	1
OR=4?	1
N=1.	1
OR=1|1=1.	1
OR=2?	1
OR=3|1|1=3?	1
OR=5,	1
OR=3|2=3.	1
X=6?	1
size>=2.	1
OR=4|2=6.	1
size4>=4,	1
size>=1?	1
OR=4|1=5.	1
Sum=5.	1
integer不超过N	1
size至少5?	1
size>=4,	1
size>=1.	1
size>=5?	1
>=2^b?	1
[4,2].	1
OR=4|3=7?	1
sum=4+3=7.	1
X=7?	1
X=7>N?	1
X=3?	1
X=10,	1
size>=8	1
number不超过10	1
OR=5|2=7?	1
sum=5+2=7,	1
number5	1
number3?	1
OR=5|2|3=7?	1
5|2|3=7?	1
sum=5+2+3=10.	1
sum10.	1
OR=8?	1
size>=8.	1
size>=8,	1
OR=9?	1
OR=10?	1
setable.	1
sum(si).	1
number不超过N	1
<=10?	1
bit2,1,0.	1
tree确实	1
structure;	1
1<=s<=n?	1
(giving	1
sum(n-1)	1
(0111)?	1
available_bits	1
ceil(log2(N))).	1
N<=10^6,	1
approximately):	1
6+1=7	1
4,5,6,7?	1
0,1,2,3,8,9,10?	1
X=8+2=10,	1
X=10+1=11>10,	1
Bit0	1
sum_{trees}	1
n_j,	1
avail(21,	1
avail[b]	1
O(21	1
number_of_trees)	1
210e6,	1
210e6	1
5<8,	1
size5>=4.	1
size5>=2,	1
max(tree	1
sizes).	1
2^b<=3	1
2^2=4>3.	1
2^2=4<=4.	1
2,1,0?	1
X=4+2=6>5?	1
X=4+1=5<=5,	1
2^b<=M,	1
X<=N.	1
(2^b	1
4<=4?	1
X+4=4<=5,	1
2<=4?	1
X+2=6>5,	1
X+1=5<=5,	1
2^3=8>5	1
X+1=1<=2,	1
2^2=4>3).	1
X+2=2<=6,	1
X+1=3<=6,	1
[8,8],	1
N=16,	1
2^3=8<=8.	1
X+8=8<=16,	1
X+4=12<=16,	1
X=12.	1
X+2=14<=16,	1
X=14.	1
X+1=15<=16,	1
X=15.	1
number7?	1
OR=7|8=15?	1
OR=1111	1
sum=15<16?	1
to16?	1
7,1,8.	1
OR=7|1|8=15?	1
OR=16?	1
size>=16?	1
size>=16,	1
X=15,	1
[8,8]	1
range(20,	1
bit_val:	1
N_total:	1
N_total=1000,	1
bit9?	1
2^10=1024>1000	1
as不超过1000.	1
1023?	1
2^9+2^8+...+2^0	1
1023>1000?	1
bit9:	1
512<=1000,	1
X=512.	1
bit8:	1
X+256=768<=1000,	1
X+128=896<=1000,	1
bit6:64,	1
X+64=960<=1000,	1
X+32=992<=1000,	1
X+16=1008>1000,	1
X+8=1000<=1000,	1
X+4=1004>1000,	1
OR=1000	1
N_total=1001,	1
M=1000.	1
bit9.	1
b9:512,	1
X=512	1
b8:256,	1
X=768	1
b7:128,	1
X=896	1
b6:64,	1
X=960	1
b5:32,	1
X=992	1
b4:16,	1
X+16=1008>1001?	1
1008>1001,	1
b3:8,	1
X+8=1000<=1001,	1
X=1000	1
b2:4,	1
X+4=1004>1001,	1
b1:2,	1
b0:1,	1
X+1=1001<=1001,	1
X=1001	1
1001.	1
OR=1001?	1
OR=1001	1
0,3,5,6,7,8,9?	1
1111101001?	1
512+256+128+64+32=992,	1
1=1001.	1
9,8,7,6,5,3,0?	1
size1000,	1
9,8,7,6,5?	1
1111101000?	1
512+256+128+64+32+8?	1
9,8,7,6,5,3?	1
OR=1001.	1
N_total=1,	1
b=20:	1
bit_val=2^20=1048576,	1
X+1=1<=1,	1
1,1,3,1,3.	1
N_total=4+6=10.	1
max(4,6)=6.	1
2^3=8>6.	1
N_total=10,	1
M=10.	1
2^b<=10?	1
2^3=8<=10,	1
2^4=16>10.	1
bit_val=8,	1
X+8=8<=10,	1
X+4=12>10?	1
X+2=10<=10,	1
X+1=11>10,	1
S+M=10^6+1?	1
cases)?	1
data",	1
phrasing	1
N_total?	1
2e9).	1
bit_val=1<<20,	1
is大于10^6?	1
M=10^6	1
b=20?	1
524288,	1
b=19?	1
2^19=524288	1
2^20=1048576>10^6.	1
2^31-1.	1
N_total.	1
M=10^6:	1
b=19,	1
bit_val=524288,	1
Checker.	1
floor(i/2).	1
preorder,	1
[node,	1
subtree].	1
65,535"	1
50,000".	1
2^16	1
k=16.	1
ancestor-descendant,	1
preorder-like	1
2^{depth}	1
k-l,	1
2^{k-l}	1
|S_u|,	1
k=log2(n+1),	1
size(u).	1
|S_u|.	1
O(size(u))	1
n=65,535	1
q=50,000,	1
65e3	1
hashing?	1
"pos"	1
descendants'	1
min_left	1
min_{child}	1
min_child	1
max_child	1
pos[y].	1
floor(log2(i))	1
(ancestors	1
size[u]=1.	1
size[2*u+1].	1
2^{k-d}	1
min_sub[2*u],	1
min_sub[2*u+1]	1
max_sub[2*u],	1
max_sub[2*u+1]	1
flag?	1
Larger	1
omit;	1
whether:	1
size[u]?	1
size[2*u];	1
size[2*u+1];	1
floor(log2(u))	1
pos[	1
p[1..n],	1
size[1..n]:	1
nodes_list,	1
candidates_min	1
candidates_max	1
candidates_min.append(min_sub[left])	1
candidates_max.append(max_sub[left])	1
candidates_min.append(min_sub[right])	1
candidates_max.append(max_sub[right])	1
min(candidates_min)	1
max(candidates_max)	1
1.6e6,	1
right=3.	1
pos[2]=2,	1
pos[3]=3	1
size[3]=1	1
size[2]=1	1
max_sub:	1
min_sub[2],	1
min_sub[3])	1
min(1,2,3)=1	1
min_sub[1]=1	1
max_sub[1]=3	1
pos[1]+size[1]-1=1+3-1=3.	1
p[3]:	1
pos[2]=3;	1
pos[3]=2	1
min_sub[3]=pos[3]=2,	1
max_sub[3]=2	1
min_sub[2]=pos[2]=3,	1
max_sub[2]=3	1
min_sub[2]=3,	1
min_sub[3]=2	1
min(1,3,2)=1	1
max(1,3,2)=3	1
max=2+1-1=2?	1
max=3+1-1=3?	1
max=1+3-1=3?	1
p[2]:	1
p[2]=2,	1
p[3]=3.	1
p[2]=2.	1
pos[2]=2?	1
pos[2]=3	1
[b	1
pos[2]=2.	1
pos[3]=3.	1
min_sub[2]=pos[2]=2,	1
min_sub[3]=3)=1	1
p[3]=3	1
Swap:	1
p[1]=3,	1
p[3]=1	1
pos[1]=3	1
pos[3]=1	1
min_sub[3]=pos[3]=1,	1
max_sub[3]=1	1
min_sub[3]=1	1
min(3,2,1)=1	1
max(3,2,1)=3	1
pos[1].	1
output_lines	1
data[index:index+n-1]))	1
p_list[i-1]	1
min(pos[u],	1
min_sub[right])	1
max(pos[u],	1
max_sub[right])	1
min_candidates	1
max_candidates	1
min_candidates.append(min_sub[left])	1
max_candidates.append(max_sub[left])	1
min_candidates.append(min_sub[right])	1
max_candidates.append(max_sub[right])	1
min(min_candidates)	1
max(max_candidates)	1
output_lines.append("YES"	1
sys.stdout.write("\n".join(output_lines))	1
n=2^k-1,	1
temp//2=0,	1
moved),	1
caught."	1
move."	1
away;	1
immediate.	1
suboptimal	1
aggressively.	1
(R-L)/2?	1
floor(2/2)=1?	1
floor((R-L)/2)	1
floor((R-L)/2)=2,	1
floor((R-L)/2).	1
closest.	1
coordinate:	1
speed:	1
|4-9|=5,	1
following,	1
|4-9|=5.	1
|3-8|=5.	1
|2-7|=5.	1
|1-6|=5.	1
Move:	1
was?	1
A-2,	1
silly	1
(A-1)	1
(A+1)	1
towards.	1
P-K.	1
P-K	1
-1|?	1
D|?	1
T-P=D,	1
D>1.	1
=10-1=9?	1
After4	1
10-4=6?	1
10-K.	1
is至少1	1
moves=1?	1
n-R=8-6=2,	1
floor((5-2)/2)=floor(3/2)=1.	1
b2),	1
chases	1
moves=L-1=9,	1
continuously	1
P=1?	1
rederive.	1
chase.	1
P-K,	1
T-K.	1
P-M	1
(D+1)|	1
|1-D|	1
distance=3.	1
D=T-P.	1
D>=1,	1
distance=1?	1
distance=0?	1
S-1=2,	1
distance=|2-1|=1?	1
S=T-P+1=1+1=2.	1
D=1?	1
T-P=1,	1
T=P+1.	1
moves=P=1,	1
moves=P=2?	1
D>1,	1
S=T-P+1,	1
D+1-1=D?	1
(D-1)-1	1
S-1-1=S-2?	1
(S-1)-1	1
S-2.	1
(D+1)-2	1
P<T,	1
T-1=1,	1
T-1=2,	1
T-1=9,	1
floor((4-1)/2)=floor(3/2)=1,	1
moves=L-1=3-1=2,	1
moves=n-R=8-6=2,	1
q=1)	1
(R-L)//2	1
R-L=4,	1
(R-L)//2=2,	1
(3//2)=1,	1
floor((R-L)/2)?	1
L=1,R=5,	1
(5-2)//2=3//2=1,	1
a_{i,2},	1
a_{i,l_i})	1
once).	1
transforms:	1
g_T(x)?	1
mex(T).	1
{m0}).	1
m0-1.	1
m0)	1
m0:	1
m0]	1
m0).	1
T'	1
mex(T').	1
compose?	1
f1(x)=a1.	1
f2(a1)=b2.	1
f1(x)=b1.	1
f2(b1)=b2	1
{a})	1
Claim:	1
x=a_i).	1
already).	1
non-a.	1
"bridging"	1
"jumping".	1
provides:	1
more."	1
Approach	1
contestants	1
(Turtle	1
Hard	1
finally.	1
few?.	1
f(2)=4,	1
behave?	1
sequence's	1
M*	1
"increase"	1
seq2:	1
b2=5	1
seq1,	1
!=2.	1
f(4)=3.	1
non-monotonic.	1
acceptable).	1
byA;	1
&seq	1
seq.size();	1
present(len+2,	1
len+2)	1
(present[a])	1
present[a]	1
len+1?	1
len+1.	1
'present'	1
S(seq.begin(),	1
(S.count(a))	1
a+1;	1
(S.count(b))	1
b++;	1
{0,1,...,l_i}	1
max_l]	1
lower)	1
best_b.	1
dp[a]?	1
dp[b_i]?	1
dp[b_i].	1
dp[b_i]	1
[assuming	1
dp[a_i]?]	1
h(b)].	1
h(b).	1
h(x).	1
x-1))	1
h(b),	1
a_i=a	1
b_i=b,	1
a->b	1
b->a?	1
DAG.	1
dp[b]	1
max(b,	1
dp[a']).	1
b_i-1,	1
M(x))	1
G}	1
dp[a'].	1
DS1:	1
DS2:	1
mp;	1
mex+1;	1
mp[mex].push_back(next);	1
&[a,	1
vec]	1
mp)	1
vec[0]});	1
(vec.size()	1
vec[1]});	1
done;	1
done[mex].push_back(next);	1
&[mex,	1
nexts]	1
done)	1
sort(nexts.begin(),	1
nexts.end(),	1
points.push_back(mex);	1
nexts.size()	1
points.push	1
nexts[1]);	1
points.push_back(nexts[0]);	1
points.erase(unique(points.begin(),	1
points.end()),	1
f(k))?	1
a[maxn];	1
mex[maxn],	1
nextmex[maxn];	1
f[maxn],	1
g[maxn];	1
a[i].resize(l);	1
(s.count(mex[i]))	1
mex[i]++;	1
s.insert(mex[i]);	1
(s.count(nextmex[i]))	1
nextmex[i]++;	1
v.push_back({mex[i],	1
nextmex[i]});	1
sort(v.begin(),	1
v.end());	1
nextmex	1
(max_value+1)	1
mex's.	1
(<=1000)	1
2^n),	1
dp[mask][x]	1
204e6,	1
Sequences:	1
value?.	1
n<=5	1
mex(const	1
mex_with(const	1
seq,	1
mex(sequences[i]);	1
(n<=5)	1
(m<=5).	1
so2^3	1
m+1=5	1
48*5	1
240,	1
8*51=408,	1
114514"	1
43,973,760,	1
O(l_i)	1
mex(S).	1
mex(S	1
factorial	1
factorial(s),	1
15,574,040,	1
2^200000	1
20!	1
2.4e18.	1
s(sequences[i].begin(),	1
sequences[i].end());	1
s.insert(mex);	1
(s.count(next_mex))	1
next_mex;	1
"keep"	1
leaves).	1
branch;	1
root-to-leaf	1
h_u	1
Pruning"	1
trimming	1
|S|=2	1
operations=1?	1
leaf",	1
childB,	1
childB?	1
(depth0),	1
childB	1
max_depth=1<2,	1
leafB.	1
root0,	1
root2,	1
max_depth>=2,	1
leafA:	1
leafB:	1
leafB,	1
5·10^5",	1
O(500,000)	1
max_D.	1
max_depth[u],	1
max_depth[u]].	1
max_depth[u]]	1
max_D+1	1
B[max_depth[u]	1
prefix_sum[d]	1
max_depth=4	1
depth=1<=1	1
max=3>=1,	1
|S|(1)=1.	1
max3>=2	1
max4>=2	1
|S|(2)=2.	1
depth1<=3,	1
max3>=3	1
depth2<=3,	1
max4>=3	1
|S|(3)=2.	1
depth1<=4,	1
max3<4?	1
depth2<=4,	1
max4>=4	1
|S|(4)=1.	1
B[1]=1,	1
B[3]=0,	1
B[4]=-1,	1
B[5]=-1	1
P[3]=2+0=2	1
P[4]=2-1=1	1
P[5]=1-1=0	1
d=1:1,	1
d=2:2,	1
d=3:2,	1
d=4:1,	1
P[4].	1
(post-order)	1
B[d]?	1
depth[u]=0	1
max_depth[root]	1
max_depth[root]+1.	1
max_{d}	1
depth1).	1
max1	1
max1+1=2,	1
M+2=3?	1
B[2]=-1?	1
P[1]=1+B[1]=1+0=1,	1
P[2]=1+B[2]=0?	1
|S|(0):	1
depth<=0	1
max>=0.	1
depth0<=0,	1
max1>=0,	1
|S|(0)=1.	1
|S|(1):	1
depth0<=1,	1
depth1<=1,	1
|S|(1)=3.	1
B[a]	1
B[b+1]	1
a=depth[u]	1
b=max_depth[u].	1
B[2]=-3	1
|S|(0)=1,	1
root",	1
distance".	1
d至少1以上?	1
leaves"	1
|S|(1)=3,	1
max_{d=1	1
B[max_depth[u]+1].	1
parent[u])?	1
visited.assign(n+1,	1
*max_element(depth.begin(),	1
depth.end());	1
max_depth[1]?	1
depth[u]);	1
max_depth[1].	1
if(d_max	1
B[d]	1
max_kept,	1
d_max=1,	1
d_max+1=2,	1
B[2]=-3,	1
(from4)	1
children:2,3	1
children:6,7	1
nodes6,7;	1
nodes4,5;	1
nodes2,3;	1
depth0:	1
max(depth4=2,	1
max_depth6=3,	1
max_depth7=3)	1
max(depth2=1,	1
max_depth4=3,	1
max_depth5=2)	1
max(depth1=0,	1
max_depth3=1)	1
0,1,2,3)	1
d_max+1=2<=3,	1
node3),	1
B[2]=1+1-1?	1
B[2]=1?	1
accumulate:	1
B[1]=1+1=2,	1
B[2]=0+1=1,	1
B[3]=0+1=1	1
B[3]=1	1
P[2]=P[1]	1
P[3]=P[2]	1
d=1:3,	1
d=2:4,	1
d=3:5	1
d>=1:	1
5-7	1
(from1)	1
(from2)	1
(from3)	1
(from5)	1
children:2,3,4	1
children:5	1
children:6	1
children:7	1
4,6,7	1
depth1,2,3	1
depth3:7;	1
depth2:5,6;	1
depth1:2,3,4;	1
depth0:1	1
max_depth7=3)=3	1
max_depth6=2)=2	1
max_depth5=3)=3	1
max_depth3=2,	1
max_depth4=1)=3	1
5:3,	1
6:2,	1
B[0]:	1
B[1]:	1
subtracts.	1
B[1]=2;	1
B[1]=3;	1
B[2]=-1	1
B[2]=0	1
B[2]=1;	1
B[3]=-2	1
P[0]=1	1
P[1]=1+3=4	1
P[2]=4+1=5	1
P[3]=5-1=4	1
d=1:4,	1
d=2:5,	1
d=3:4	1
nodes_by_depth)	1
max_depth[1];	1
P(M+1);	1
(P[d]	1
P[d];	1
max_kept;	1
B[d].	1
"nodes_at_depth"	1
nodes_at_depth[d]:	1
depth[u]+1	1
nodes_at_depth	1
d--)	1
nodes_at_depth[d])	1
B[d_min]++;	1
1]--;	1
nodes_at_depth[0]	1
nodes_at_depth[1]	1
max_depth[2]=1	1
max_depth[3]=1	1
max_depth[2]=1,	1
max_depth[3]=1)	1
B[0]++,	1
B[1]++,	1
d_max+1=2>1,	1
d_max+1<=M,	1
B[1]++	1
current=1+B[1]=1+2=3	1
max_kept=3	1
leaks	1
allocations.	1
(mex_k)	1
(GCD).	1
mex_2	1
mex_2=2,	1
0,1,2,...,M-1,	1
mex_1=M,	1
mex_2=M+1,	1
0,2,4,6,8,...	1
2,6,	1
6-4=2	1
3,6.	1
2g?	1
2g.	1
2g	1
limitation?	1
desire?	1
0,2	1
non-multiple	1
mex_1=1.	1
non-multiples:	1
g>2,	1
mex_3=5,	1
exclude.这样，前几个缺失的整数就是非倍数，它们很小，但第k个缺失可能更大？但如果我们包含所有小倍数，那么缺失的只有非倍数，那么第k个缺失就是第k个非倍数，这可能是小的如果k小的话。但如果我们排除一些小倍数，那么缺失的包括一些小倍数和非倍数，所以前几个缺失更小，因此对于相同的k，第k个缺失可能更小？所以为了最大化第k个缺失，我们应该包含所有小倍数，这样缺失的整数从更大的值开始？让我们用例子来思考。	1
g=2，我们有两个数字	1
n=2。我们可以选择	1
包含哪些两个2的倍数。缺失的整数是非倍数和小倍数不在	1
我们想要最大化	1
mex_k对于某个	1
首先，非倍数是	1
1,3,5,7,...所以第一个缺失是1，第二个是3，第三个是5，等等。	1
包含0和2。那么缺失的整数是：1,3,4,5,6,7,...但等等，4是倍数但不在S中，所以缺失的有：1,3,4,5,6,7,8,9,10,...？但我们需要按顺序列出缺失的整数：0在S中，所以缺失的第一个是1，第二个是3，第三个是4？4是缺失的，所以是的，mex_1=1,	1
包含2和4。那么缺失的整数：0不在S中？0是倍数但不在S中，所以缺失的包括0和非倍数。所以缺失的整数：0,1,3,5,6,7,8,9,10,...？按顺序：0,1,3,5,6,7,8,9,10,...所以	1
mex_3=3,	1
比较对于	1
k=2：在第一种情况下	1
mex_2=3，在第二种情况下	1
mex_2=1，所以更好的是包含0和2，这样	1
mex_2=3。	1
k=1：在第一种情况	1
mex_1=1，在第二种情况	1
mex_1=0，所以更好的是第一种情况。	1
mex_k，我们应该包含0在S中，因为否则0缺失，这会使	1
mex_1=0，这更小	1
mex_1?	1
mex_1=1	1
mex_2=3	1
spots.	1
(n+1)g,	1
4,6,8,...	1
1,3,4,5,6,7,8,...	1
k=2:3,	1
k=3:4,	1
(n-1)g=2,	1
0,2,8,10,...	1
0,1,2,3,5,7,8,9,10,...	1
0,1,2,...,n-2,	1
n+2,...	1
(n-1)g}.	1
floor(0/g)=0,	1
(m+1)g,	1
floor(x/g)+1.	1
min(floor(x/g)	1
(floor(x/g)	1
floor(x/g)]	1
n*g.	1
floor(x/g)+1-n)	1
floor(x/g)+1-n	1
n(g-1).	1
missing(L)=0,	1
missing(n-1)=0,	1
n(g-1)=0,	1
n(g-1)=2*(1)=2.	1
[0,3].	1
x=k+n-1=k+1.	1
floor(1/2)=1-0=1	1
floor(x/2)=2.	1
2-1=1<2;	1
x=3:3-1=2>=2,	1
x=3+2-1=4?	1
1,3,4,5,...	1
3\n3"	1
mex_3.	1
n(g-1)=1*2=2.	1
x=k+n-1=3+1-1=3?	1
mex_3=3?	1
{a1}.	1
S={a1}.	1
mex_1=0?	1
mex_1=0.	1
mex_3=2.	1
k=1:0,	1
k=4:4,	1
k<=a1,	1
k>a1,	1
a1+1?	1
0,1,2,...,a1-1	1
x<a1?	1
missing(a1)=a1.	1
missing(a1+1)=	1
missing(a1+1)=a1+1.	1
missing(a1)=a1,	1
missing(k-1)	1
S={a1},	1
missing(a1)=a1+1	1
need找到最小的x使得	1
missing(a1-1)	1
(a1-1)+1	1
a1-1。而且	1
x+1，所以	1
k-1。所以最小的	1
k-1，所以	1
k，所以需要	1
a1。并且	1
但在例子中	1
k=3，因为	1
a1=3，所以	1
mex_3=3-1=2，正确。	1
n=1，mex_k	1
但注意如果	1
a1>=1，所以没问题。	1
现在回到一般情况。	1
n>=2，我们可以生成零，因此我们可以选择	1
个倍数：0,	1
(n-1)g。	1
但等等：我们总是能生成这些倍数吗？例如，如果原始数组的	1
g，我们就能生成所有倍数，所以是的。	1
但在输出中，对于第一个测试用例，n=1，所以是特殊情况。	1
现在检查第二个测试用例：	1
10\n1	1
首先，g	1
gcd(1,1)=1。	1
n>=2，我们可以生成零，所以我们可以让	1
个倍数：0	1
integers：所有非倍数？但	1
g=1，所以没有非倍数？所有整数都是倍数。但	1
中包含	1
1，所以缺失的倍数是	1
2,3,4,5,...所以	1
mex_1=2,	1
mex_10=11。	1
所以输出应该是	1
11，与样例输出一致。	1
现在第三个测试用例：	1
g=gcd(1,2,3)=1。	1
n>=2，所以我们可以有	1
S={0,1,2}？前三个倍数。	1
那么缺失的整数：3,4,5,...所以	1
mex_1=3，输出是	1
3，正确。	1
但等等，我们能有	1
吗？是的。	1
g=gcd(1,2,4)=1。	1
S={0,1,2}，缺失的整数：3,4,5,...所以	1
mex_1=3,	1
mex_2=4，输出是	1
但看样例输出是	1
现在下一个：	1
16"	1
[2,2,2,16]	1
g=gcd(2,2,2,16)=2。	1
n=4>=2，我们可以有零，所以	1
个倍数：0,2,4,6。	1
现在缺失的整数：非倍数是所有奇数，所以	1
1,3,5,7,9,11,...而缺失的倍数有	1
8,10,12,...所以所有缺失的整数：1,3,5,7,8,9,10,11,12,...	1
现在找	1
mex_5：第一个缺失是1，第二个是3，第三个是5，第四个是7，第五个是8？所以	1
但根据公式：n=4,	1
n(g-1)=4*(1)=4。	1
k=5>4，所以	1
x=k+n-1=5+4-1=8，正确。	1
[2,2,2,3]	1
g=gcd(2,2,2,3)=1。	1
包含前4个倍数：0,1,2,3。	1
那么缺失的整数：4,5,6,7,...所以	1
mex_1=4,	1
mex_2=5,	1
mex_3=6,	1
mex_4=7,	1
n>=2，公式成立。	1
n=1，我们需要单独处理。	1
在公式中，对于	1
n>=2，我们假设我们可以有零，但前提是	1
n>=2。	1
但在代码中，我们需要计算	1
n==1，则使用不同的方法。	1
n>=2，我们计算数组的	1
但注意：在操作中，我们可能无法生成零如果数组中的所有数字都为零？但如果所有数字都为零，那么我们已经有了零，所以没问题。或者如果有些数字是零，但其他数字不是，我们仍然可以操作。但既然我们可以生成零，只要	1
n>=2，我们就能生成零，所以即使初始没有零，我们也能生成零。	1
n>=2，我们总是可以生成零，因此我们可以选择	1
个倍数。	1
但有一个细微之处：前	1
个倍数包括零，所以是的。	1
现在，在计算中，对于	1
n>=2，我们使用：	1
n(g-1)，那么我们需要找到	1
否则，x	1
时？	1
是一个非递减函数？是的，因为当	1
增加时，x	1
增加而	1
偶尔增加，但整体是增加的。	1
我们可以二分查找	1
可能也很大，但	1
的范围最多是	1
n*g，而	1
n(g-1)，所以	1
200000，而	1
2e14，这太大了，无法直接二分查找？但我们需要找到	1
之间，但	1
但注意，x	1
是周期性的？或者我们可以直接计算	1
without二分查找。	1
我们想要	1
但我们需要找到最小的	1
满足这个条件。	1
是整数，r	1
>=0，所以如果	1
<=0，那么任何	1
都可以，所以	1
就满足？但检查一下：如果	1
<=0，那么	1
k，所以是的，x	1
就满足。	1
但我们需要最小的	1
x，所以我们应该找到最小的	1
k，那么对于	1
m*g，有	1
0？不对：当	1
m*g，那么	1
floor(x/g)=m，所以	1
floor(x/g)=	1
但也许存在更小的	1
x？例如，如果	1
k，那么对于更小的	1
m，可能	1
k，但通过选择	1
r>0，也许可以满足？但如果我们取	1
m-1，那么	1
m'*(g-1)，但	1
g，那么我们可以找到	1
r，所以	1
m'*(g-1))？但	1
