word	frequency
Grundy(x)=0	1
1->1,3->2,5->3,7->4,9->2,11->5,13?	1
12(g0),11(g5),10(g0),9(g2),8(g0),7(g4),6(g0),5(g3),4(g0),3(g2),2(g0),1(g1).	1
{0,5,0,2,0,4,0,3,0,2,0,1}	1
g(13)=6.	1
g(p)=	1
(11-1)/2=5	1
p=13	1
(13-1)/2=6.	1
>=11,	1
p=17	1
(17-1)/2=8.	1
g(3)	1
(g0)	1
g(3)=2	1
(9-1)/2=4?	1
g(15).	1
Odd:	1
g(1)=1,3=2,5=3,7=4,9=2,11=5,13=6.	1
g(14)=0.	1
g(15):	1
1,2,4,7,8,11,13,14.	1
14(g0),13(g6),11(g5),8(g0),7(g4),4(g0),2(g0),1(g1).	1
{0,6,5,0,4,0,0,1}	1
{0,1,4,5,6}.	1
g(15)=2.	1
x-y).	1
coprime)	1
formula).	1
1..16	1
0..16.	1
{1,2,3,4,2,5,6,2}.	1
Unique:	1
g(17)=7	1
g(1)=1,3=2,5=3,7=4,9=2,11=5,13=6,15=2.	1
1,2,3,4,5,6.	1
mex=7.	1
(17-3)/2?	1
(17-3)/2=7.	1
(3-3)/2=0	1
(5-3)/2=1	1
p=7:	1
(7-3)/2=2	1
p=11:	1
(11-3)/2=4	1
not5.	1
g(11)=5,	1
<19.	1
1,2,3,4,2,5,6,2,7,?	1
17=7,	1
15=2.	1
{0,1,2,3,4,5,6,7}.	1
g(19)=8	1
(19-3)/2=8.	1
>=11?	1
1,3,5,7,9.	1
1,2,3,4,2.	1
(p-3)/2=4,	1
1,2,3,4,2,5.	1
mex=6	1
(13-1)/2?	1
g(odd)	1
g(21).	1
Coprime	1
or7:	1
1,2,4,5,8,10,11,13,16,17,19,20.	1
20(g0),19(g8),17(g7),16(g0),13(g6),11(g5),10(g0),8(g0),5(g3),4(g0),2(g0),1(g1).	1
{0,8,7,0,6,5,0,0,3,0,0,1}	1
{0,1,3,5,6,7,8}.	1
g(21)=2.	1
hypothesize.	1
d>1.	1
examples,	1
(3^3).	1
Grundies.	1
y)=1,	1
g(x)=?	1
current".	1
(spf	1
(p-1)/2=1.	1
(5-1)/2+1=3	1
(7-1)/2+1=4	1
(11-1)/2+1=6,	1
φ(p)/2	1
φ(p)=p-1,	1
(17-1)/2=8	1
5:3	1
7:4	1
9:2	1
11:5	1
13:6	1
15:2	1
0..16	1
(p-1)/2=8.	1
value"	1
1->1,	1
3->2,5->3,7->4,9->2,11->5,13->6,15->2,17->7,19->8,21->2,23->9?,	1
always).	1
composites).	1
2,3,4,2,5,6,2,7,8,2,9,10,2,...	1
Composite	1
(g2),5(g3),7(g4),11(g5),13(g6),17(g7),19(g8),23(g9),29(g10),31(g11),...	1
position+1.	1
g=3	1
pos4,	1
g=6	1
pos6,	1
g=7	1
index_of_p_among_odd_primes	1
cnt_odd_primes_up_to(p)	1
cnt=4	1
x-d	1
x-1)=1	1
x>1,	1
x-1)=1.	1
9-6=3	1
y=6.	1
gcd(9,6)=3	1
(g3)	1
y=4,	1
gcd(9,4)=1	1
g(5)=3	1
(g4)	1
gcd(9,2)=1	1
share).	1
x=9,	1
x=15,	1
gives13	1
subtract4	1
gives11	1
subtract8	1
gives7	1
subtract16	1
x=27,	1
gives25	1
(5^2)	1
gcd(27,2)=1	1
g(27)	1
9,15,21,25?	1
g(9)=2,g(15)=2,g(21)=2,g(25)=?	1
3(g2),5(g3),7(g4),11(g5),13(g6),17(g7),19(g8),23(g9).	1
0,1,2,3,4,5,6,7,8,9	1
0..26	1
calculation,	1
g(x)=0	1
g(x)=1	1
says:	1
index+1?	1
index+1	1
25's	1
by5.	1
of5	1
2,4,6,8,12,14,16,18,22,24).	1
of5.	1
16)	1
gcd(25,16)=1	1
(y=24)	1
present,1	1
present,2	1
g(25)=3,	1
index_of_smallest_odd_prime_factor	1
x=15	1
x=21	1
x=25	1
x=27	1
of3)	1
->23	1
g9.	1
->19	1
g8.	1
->17	1
g7.	1
->13	1
g6.	1
->11	1
g5.	1
->7	1
g4.	1
g3.	1
1,3,4,5,6,7,8,9	1
g(27)=2	1
index1+1=2.	1
prime_index[spf]	1
prime_index	1
sieving,	1
1e7+1	1
(40	1
(512	1
spf(N+1,0).	1
primeIdx(N+1,0)	1
spf[i]==0	1
i%2==1	1
primeIdx[i]=++cntOddPrime;	1
spf[i]	1
spf[a_i];	1
sieving.	1
1e7).	1
spf(maxA+1);	1
oddPrimeIdx(maxA+1,0);	1
i=2..maxA:	1
spf[i]==0:	1
(i&1)	1
oddPrimeIdx[i]=++cnt;	1
j=1LL*i*i;	1
j<=maxA;	1
spf[j]==0	1
spf[j]=i;	1
sieve,	1
spf[i]==i	1
oddPrimeIdx[i]=++cnt.	1
a%2==0:	1
grundy=0	1
a==1:	1
grundy=1	1
spf[a];	1
grundy	1
oddPrimeIdx:	1
3->1,5->2,7->3,11->4,13->5,17->6,19->7,23->8,...	1
2->0	1
(idx2+1)	1
xor2)=3	1
(sequence	1
forward/backward).	1
(splits+merges)	1
reversible?	1
merges/splits?	1
inserts	1
forward/backward.	1
[3]0,	1
f([2,1])=1.	1
0+0+0+1+1+1=3	1
help:	1
[1,2,1];	1
length3?	1
cost1.	1
[1,1,2,1];	1
[4,1]	1
[100,1,1,1,...,1]	1
[100,1,1,1,1].	1
left=100,	1
right=1.	1
left>right,	1
a[3]+a[4]=1+1=2	1
a[2]+2=3	1
4+...	1
1+99	1
1+98	1
cheaper.	1
(palindrome)	1
undone	1
(split	1
r--;	1
a[l]+a[l+1]),	1
r--,	1
final_len),	1
final_len	1
S_1,	1
S_2,	1
"character").	1
right_sum.	1
a[j],	1
ops=0;	1
left==right:	1
j--,	1
left<right:	1
left==right	1
i==j).	1
l+1..r,	1
l..r-1.	1
optimality.	1
dp[l][r].	1
dp(n,	1
vector<int>(n,0)).	1
len=2..n:	1
l=0..n-len:	1
r=l+len-1;	1
dp[l][r-1]);	1
dp[l][l]=0.	1
dp[l][l+1]	1
(a[l]==a[l+1]?0:1).	1
dp=0).	1
dp[0][1]:	1
a0=2,a1=1	1
dp[1][2]:	1
vs3	1
dp[0][2]:	1
a0=2,a2=3	1
=>1+min(dp[1][2]=1,	1
dp[0][1]=1)=2.	1
dp[1][1]=0,	1
dp[2][2]=0,	1
dp[0][1]=1,	1
dp[1][2]=1,	1
dp[0][2]=2	1
2+1).	1
dp[0][1]+1	1
l+1..r	1
right_sum)	1
a[l+1])	1
"compressed"	1
(2000^3)/6	1
1.3e9,	1
sum(l..k)	1
sum(k+1..r)	1
a[l]+a[l+1]?	1
(l,r,	1
left_sum)	1
(2e8)	1
1.3e9	1
min(dp[1][2],	1
dp[0][1]).	1
vs3)	1
1+min(dp[2][2]=0,	1
dp[1][1]=0)=1.	1
dp[0][1]	1
vs1)	1
sum_{t=l}^{l+k}	1
b[t];	1
sum_{t=r-k}^{r}	1
b[t].	1
k1,k2	1
P_k1	1
S_k2,	1
recurses	1
partitions"	1
O(n^3))	1
n=2000?	1
2000^3	1
a[l]+a[l+1];	1
mirrored.	1
sum(i..i')	1
sum(j'..j).	1
blocks)	1
sum(j..r)	1
dp[i+1][j-1]).	1
dp=1.	1
sum(l..m)	1
sum(m+1..r)	1
dp[l][m]	1
dp[m+1][r])?	1
dp[l+1][r-1]	1
L=i,	1
R=j,	1
inward?	1
(extend	1
reused?	1
2,001,000.	1
2e6*11=22e6	1
~2e9,	1
inner:	1
dp[l+1][r-1].	1
temporarily?	1
compute!	1
(n^3)/3	1
2.6e9,	1
>=2),	1
t1..tm	1
"write	1
interpret:	1
|t3|	1
t="12345",	1
("1","23","4","5").	1
t1="1",	1
t2="23",	1
t3="4",	1
t4="5".	1
"23"	1
"23".	1
"5"	1
"235".	1
substring?	1
t1="1"	1
t3="4"	1
("5")	1
"5555".	1
concatenated:	1
"23"+"5555"	1
t_{2i}	1
t_{2i-1}	1
1-9	1
i=1..m/2	1
(t_{2i}	1
|t_{2i}|.	1
(pos..i)	1
(i+1..j)	1
value(s[pos..i])	1
dp[j+1].	1
(sliding	1
10^k).	1
A*len(b).	1
1-9)	1
(len=1).	1
("1","23","4","5")	1
1+2+1+1=5).	1
filler;	1
(>=1	1
value(ai)	1
value(ai).	1
"ignored"	1
(len(ai)	1
len(ai).	1
number_of_pairs.	1
total_len_ai.	1
dramatically	1
decimal).	1
frequently	1
(2,4,6,...),	1
ignored,	1
concatenations	1
s[j+1..i-1].	1
>=2}	1
val(j+1,i-1).	1
dp[L].	1
value(s[j+1..i-1]),	1
9+?	1
9*d1	1
alternate:	1
accommodated	1
d*10	1
10*d	1
(digit)	1
(ignored).	1
a's?	1
1,3,5,...,	1
2p+1.	1
(baseline)	1
1,3,5,...,L-2	1
(2,4,...,L-1)	1
10*digit(e-1)	1
digit(e-1).	1
L-2).	1
L-2}	1
digit[i].	1
L-1:	1
9*digit[e-1]	1
digit[e].	1
d[1..n].	1
sum_{j<=i,	1
baseline:	1
global).	1
l%2.	1
prefParity0[i]	1
prefParity1[i]	1
(l%2==0	1
sumEven(l,r)	1
sumOdd(l,r)).	1
positions?).	1
1,3,...,k-2	1
r-2]	1
l)%2==0.	1
r-2].	1
sumParity(l,	1
r-2).	1
min_extra:	1
2,4,...,k-1	1
9*d[l+e-2]	1
d[l+e-1]	1
e-1	1
relative).	1
l+e-2	1
relative),	1
l+e-1	1
relative)).	1
relative)	1
l%2,	1
d[i+1].	1
d[i+1]	1
tables)	1
l,l+1,l+2.	1
digit(l)	1
k-2=1).	1
(i=l)	1
d[l+1].	1
d[l]	1
10*d[l]	1
ten	1
'1's,	1
digit(l)=1.	1
9*1+1=10.	1
=11?	1
"111".	1
b="1",	1
substrings).	1
length1:	1
a="11",	1
b="1".	1
value(a)=11.	1
compression,	1
|t_{2i}|,	1
|t_{2i}|	1
("1","1","1","1")?	1
("1","1","1","1")	1
t="111".	1
("1","11")?	1
b="11".	1
"11".	1
value(a)=1,	1
len(b)=2	1
cost=2.	1
i-2}	1
val(j+1,i-1)	1
(j+1)?)	1
s[i..next-1]?	1
min_{j}	1
value(s[j+1..i-1])	1
s[j+1..i-1],	1
s[i..i']?	1
q+1,	1
value(s[p..q])	1
s[prev+1	1
i],	1
s[i+1	1
pos].	1
value(s[prev+1..i])	1
min_{prev	1
pos}	1
dp[prev]	1
dp[prev].	1
exponentially	1
10^{L-1}.	1
"5999",	1
b="999":	1
=5*3=15.	1
a="59",	1
b="99":	1
value=59,	1
=>118.	1
b="9",	1
a="9",	1
b="9":	1
=5*1	1
+9*1	1
L>=2:	1
d2...dL.	1
d2...dL	1
(len(b1)	1
len(next	1
b?)).	1
(10^{L-1}*d1	1
10^{L-1}	1
(len>=1),	1
b_p,	1
digit(a)	1
(single)	1
d[j]*j	1
1..9)	1
d[j]*j.	1
min_slope?	1
d[j]=v.	1
min_{v=1..9}	1
(bestIntercept[v]	1
v*i).	1
O(9)	1
deque?	1
d[i].	1
dp_l[t]	1
dp_l[l-1]=0.	1
i]}	1
j=l.	1
start..i.	1
j=l	1
consideration.	1
intercepts,	1
scratch?	1
"online	1
dp[L-1]=0.	1
min_extra?	1
9*digit(prev)	1
digit(even).	1
digit(prev)=1,	1
digit(even)=1	1
digit[a]	1
=1*2=2.	1
baseline+extra.	1
slopes.	1
O(nk).	1
dpFromStart[i]	1
[l,i]}	1
min-plus.	1
[i-k+1,i]	1
dp[l-1]??	1
f(l..r).	1
dpEnd[i]	1
dpSegment[l..r]	1
dpFromStartAt[l-1][r]	1
dpEnd	1
dpStart[i]	1
O(n*9)	1
1.8e6	1
recomputation	1
d[j]*j).	1
d[right])	1
right]	1
d[j]*(right	1
left-1).	1
bestIntercept	1
v*j).	1
right]?).	1
right-1].	1
right+1?	1
dp[j-1],	1
right+1	1
d[right]*right.	1
dp[right-1],	1
dp[pos],	1
deques.	1
left-1?	1
left+1,	1
left+1).	1
Deques	1
dp[right-1])	1
d[right];	1
v*right;	1
deque[v]	1
(right,	1
intercept)).	1
intercept,	1
min(best[v],	1
activeIntercepts[v].	1
intercept.	1
(while	1
(dp[left-1]	1
dp[left-1]=0?	1
re-computation	1
O((n-k+1)*k)	1
triple's	1
floor(maximum	1
999,	1
problematic?	1
anything)=1).	1
gcd(b,c)=1	1
size=5	1
size=12	1
12,16,18	1
(10,12,14,16,18,20).	1
11,13,15,17,19,21	1
Evens:	1
(15,21).	1
gcd>=3,	1
packing,	1
3-partite	1
3,5,7).	1
floor((r-l+1	1
cnt_bad)/3)	1
cnt_bad	1
floor(6/2)=3	1
2,3,4,5,6,7,8	1
odds=3,5,7	1
51-60	1
length10	1
odds=5	1
(51,53,55,57,59)	1
2-15	1
odds=7	1
(3,5,7,9,11,13,15)	1
odds=9	1
(11,13,15,17,19,21,23,25)	1
odds:11,13,15,17,19,21,23,25	1
floor(500/2)=250	1
250.	1
number_of_odds_in_interval	1
odds=2,	1
odds=3,	1
evens=2,4.	1
odds=4,	1
1-7	1
(1,3,5,7)	1
evens=2,4,6.	1
(5,4,7)	1
evens?).	1
floor(odds/2),	1
l=1,r=4	1
l=3,r=7	1
evens=0:	1
l=3,r=3.	1
scarce:	1
5,6,7,8,9.	1
odds=5,7,9	1
evens=6,8	1
odds=5,	1
9-13:	1
9,10,11,12,13).	1
odds=9,11,13	1
evens=10,12	1
scarce.	1
1,3,5,7,9,11.	1
(7,9,11)	1
count_of_numbers_with_common_factor_limiting)	1
14-20:	1
14-20	1
odds=15,17,19	1
evens=14,16,18,20	1
(15,14,17)	1
(19,16,18)	1
and18	1
factor2,	1
(19,20,17)	1
and17	1
14,15,17.	1
16,18,19,20.	1
16,18	1
16,19,20:	1
18,19,20:	1
odds/2.	1
strong.	1
"useless"	1
floor(odd_count	1
Achievable?	1
floor(odd_count/2)	1
2*floor(odd/2)	1
10-21:	1
odd=6,	1
floor=3,	1
evens=6,	1
floor(odd/3)	1
(odd=1)	1
floor=0	1
l=1,r=3	1
evens=1,	1
odd>=4.	1
odd>=2.	1
floor(ceil(n/2)/2).	1
odd=n/2,	1
floor(odd/2)=n/4,	1
evens=n/2,	1
odd=(n+1)/2,	1
floor(odd/2)=floor((n+1)/4).	1
evens=(n-1)/2	1
floor((n+1)/4)	1
odd=2,	1
odd=3,	1
odd=4,	1
evens=3	1
odds-1.	1
floor(ceil(N/2)/2)	1
floor(N/4)+?	1
N/2	1
-0.5.	1
ceil(N/2)/2?	1
N=2:	1
N=3:	1
N=4:	1
gcd(even,	1
even=6,	1
odd=9	1
((r+1)/2)	1
(l/2).	1
map)	1
appear:	1
min(a_i)-m	1
max(a_i)+m,	1
<l,	1
>r.	1
(frequency).	1
(shift).	1
Lazy	1
comparing.	1
"treap	1
keys".	1
priority,	1
node->key,	1
key),	1
root->key	1
(<l),	1
(>=l)	1
(<=r),	1
(>r)	1
Bmid->add	1
merge(A,	1
merge(Bmid,	1
C))	1
treap.	1
lazies.	1
(key	1
lazy).	1
lazies	1
node->right	1
node->right.	1
keys?	1
Duplicates	1
key;	1
pr;	1
*l,*r;	1
Node(long	1
key(k),	1
pr(rand()),	1
l(nullptr),	1
r(nullptr),	1
add(0)	1
push(Node*	1
if(t	1
t->add!=0){	1
t->key	1
if(t->l)	1
t->l->add	1
t->r->add	1
t->add	1
split(Node*	1
&l,	1
&r){	1
if(!t){	1
l=r=nullptr;	1
return;}	1
if(t->key	1
key){	1
split(t->r,	1
t->r,	1
split(t->l,	1
t->l);	1
merge(Node*	1
b){	1
if(!a||!b)	1
a:b;	1
if(a->pr	1
b->pr){	1
push(a);	1
a->r	1
merge(a->r,	1
push(b);	1
b->l	1
merge(a,	1
b->l);	1
getMax(Node*	1
if(!t)	1
LLONG_MIN;	1
while(t){	1
t->r;	1
t->key;	1
(insert).	1
Node(val))	1
nullptr	1
Node(val));	1
insert(root,	1
Node(val);	1
*L,*R;	1
merge(merge(L,	1
getMax(root).	1
null?	1
Random	1
generator:	1
std::mt19937	1
rng(chrono::steady_clock::now().time_since_epoch().count());	1
b*2.	1
twos.	1
(a,b	1
<10),	1
force,	1
(0..b)	1
(0..a)	1
a>=1	1
b>=1).	1
"Sereja	1
Dima"?	1
half=2.	1
(x=1)	1
a=2,b=0	1
a=4,b=1:	1
total=4+2=6	1
2x+y=3.	1
(a>=1).	1
a=2,b=3:	1
total=2+6=8	1
half=4.	1
2x+y=4.	1
a=2,b=2:	1
total=2+4=6	1
2x+y=3	1
a=2,b=5:	1
total=2+10=12	1
half=6	1
a>0.	1
a=0:	1
a%2==0	1
(a>0	1
(0,3):	1
(3,1):	1
(vertices	1
1..i	1
p_j),	1
2^d-1	1
Perfect	1
children/parents.	1
radius+1?	1
min_root	1
1-2,1-3	1
radius:	1
radius=1	1
radius=0	1
1-2-3-4-5-6	1
Radius	1
floor((i-1)/2)??	1
ceil((i-1)/2).	1
radius+1	1
ceil((i-1)/2)+1.	1
length4)	1
radius=2	1
answer3,	1
i=5?	1
ceil(diameter/2)+1.	1
dist(v,a)	1
b=v.	1
dist(v,b)	1
a=v.	1
depth[n+1],	1
up[n+1][LOG],	1
degree[n+1]	1
up[1][0]=1.	1
a=1,b=1,	1
diam=0.	1
invalid=false.	1
i==1:	1
degree[parent]++	1
degree[i]++	1
degree[parent]	1
degree[i]>3	1
invalid=true.	1
depth[i]=depth[parent]+1;	1
up[i][0]=parent;	1
up[i][k].	1
dist(i,a);	1
dist(i,b);	1
d1;	1
d2;	1
invalid:	1
ans=-1	1
ceil(diam/2)	1
((diam+1)/2)	1
dist(u,v)	1
depth[u]+depth[v]-2*depth[lca].	1
fifth	1
diameter=0,	1
((0+1)/2)+1	1
(1/2)+1	1
((1+1)/2)+1	1
(2/2)+1=1+1=2	1
diameter=2,	1
((2+1)/2)+1	1
(3/2)+1=1+1=2?	1
radius=1,	1
depth=2.	1
diameter=3,	1
((3+1)/2)+1	1
(4/2)+1=2+1=3.	1
radius=2,	1
depth=3.	1
r=c=k	1
k*k,	1
beautiful:	1
non-square).	1
dimensions),	1
k*k	1
row==0	1
row==k-1	1
col==0	1
col==k-1	1
s=1111	1
111101111	1
sqrt:	1
(int)std::sqrt(n);	1
++k;	1
--k;	1
{3,6,10}.	1
3..10,	1
parities.	1
x=3,y=7	1
6+8?	1
"2-convex"	1
results,	1
element?)	1
gcd(x,y)?	1
average=3	1
avg=3.5	1
{2,6,10}.	1
and10	1
avg=8,	1
avg=6	1
barrier.	1
2*odd	1
"dyadic	1
{1,3,4}.	1
1+3=4/2=2	1
(max-min+1)??	1
downwards".	1
floor((min+max)/2)	1
max-min=3,	1
xor5=7)	1
generated.	1
{3,6,10}	1
size=3,	1
max-min+1=8,	1
{2,5},	1
{3,6,10},	1
diffs:3,4,7	1
{2,6,10},	1
diffs:4,8,6	1
{2,4,6},	1
avg=3	1
(2+4)/2=3	1
{2,4,6}.	1
max=6.	1
4,6	1
avg=5.	1
2..6.	1
everything?	1
mod2,	1
mod1?).	1
x≡y	1
(mod2),	1
(mod1)	1
editorial,	1
final_i	1
final_i.	1
discrete;	1
semigroup	1
{x*a	1
combinations,	1
semigroup.	1
(a*b/g	1
class?	1
R-L,	1
m*g	1
"g-intervals"	1
floor(c_i/g)	1
q_i'	1
max(r_i	1
g*q_i')	1
min(r_i	1
g*q_i').	1
floor(c_i/g).	1
bases	1
X+	1
D]	1
X+D]	1
base_i.	1
max(base_i,	1
ceil((X	1
r_i)/g)).	1
g*B_i.	1
g*base_i	1
base_i)??	1
g-1].	1
r2=g-1.	1
(r1)	1
g-1)	1
(0..g-1)	1
residues;	1
"wrap	1
around"	1
raising,	1
r_min.	1
(r_min	1
(r_max	1
base_max).	1
ladder:	1
max(c_i,	1
residue).	1
((r_i	1
k*g	1
k*g].	1
[0,g):	1
-D,	1
circumference	1
(max_gap	1
L+D],	1
max_gap).	1
[1,3,4,4].	1
mod5:	1
Sorted:1,3,4,4.	1
3-1=2,4-3=1,4-4=0,	1
(1+5)-4=2.	1
Max_gap=2.	1
D=5-2=3.	1
a=7,b=7	1
g=7.	1
c:1,1,2,6	1
residues:1,1,2,6	1
1,1,2,6.	1
gaps:0,1,4,	1
(1+7)-6=2.	1
max_gap=4.	1
D=7-4=3	1
(r_{i+1}	1
i=0..n-2,	1
(r_0	1
r_{n-1}).	1
b[l..r],	1
[1,k]	1
permuting,	1
violates?	1
Hamiltonian.	1
conflicts.	1
arranged.	1
sqrt(k),	1
sqrt(k)*sqrt(k)	1
floor(sqrt(k))	1
sqrt(k))	1
small-large-small-large...	1
(S+1)).	1
S+1.	1
L-(S+1)	1
by1).	1
(>T)	1
countLarge	1
prefLarge[r]	1
prefLarge[l-1];	1
ceil(deficit/2)	1
(deficit	1
1)/2?)	1
deficit>0,	1
len)/2?	1
deficit+1	1
len=4	1
2*3-4-1=1,	1
ceil(1/2)=1.	1
2*2-3-1=0,	1
(len+1)/2).	1
floor(len/2).	1
floor(len/2)).	1
floor(len/2)=2,	1
floor(len/2)	1
(S+1))/2)).	1
-1)/2)).	1
=6-5=1,	1
=6-4=2,	1
L=2,S=2	1
2*L	1
prefixLarge.	1
T=floor(sqrt(10))=3.	1
diff=4-3=1	1
diff>0?	1
ans=0).	1
len=5	1
5/2=2).	1
(len2	1
ans1)	1
diff=6-3=3	1
ans1	1
3/2=1)	1
L4	1
diff=8-4=4	1
L5	1
sqrt(k);	1
long)(T+1)*(T+1)	1
++T;	1
long)T*T	1
--T;	1
a_{i}	1
d_2	1
l=1,r=5	1
l=10,r=20	1
diff=10	1
15>10	1
l=1,r=1e9	1
diff=1e9-1	1
999,999,999?	1
sqrt(2e9)	1
≈44721.36.	1
1e9-1,	1
sqrt(1	1
8d))/2.	1
sqrtl(1	1
8*d))	1
sqrtl	1
(k+1)*k/2	1
<=1),	1
|pos_teacher	1
pos_student|.	1
away/toward).	1
indefinitely	1
[1,n],	1
inevitable.	1
source;	1
end=2.	1
teacher:	1
teacher1	1
at1:	1
max(dist	1
right=9)=9.	1
teacher2	1
at4:	1
max(3,6)=6.	1
teacher3	1
at8:	1
max(7,2)=7.	1
at1).	1
distance=|6-3|=3	1
(>a).	1
chase	1
(a-1)	1
(a-1).	1
b_left=1,	1
(left=1,	1
right=n),	1
(|b_i	1
1|)	1
fastest.	1
|b_i-1|.	1
|b_i-1|	1
avoids.	1
n-a,	1
|6-1|=5	1
n-a=5,	1
|6-8|=2	1
Example2	1
leftDistDavid=1,	1
min(|1-1|=0,|4-1|=3,|8-1|=7)=0	1
RightDistDavid=8,	1
min(|1-10|=9,|4-10|=6,|8-10|=2)=2	1
max=8.	1
minDistLeft=0	1
RightDistDavid=7,	1
minDistRight=2	1
leftDist=2,	1
leftDist	1
|4-1|=3	1
rightDist=7,	1
rightDist	1
|4-10|=6	1
remains1.	1
at2,	1
a=2,3,10	1
to2?	1
capture?	1
move!	1
leftDist=2	1
at1)	1
at4)	1
at4.	1
distance_i?	1
trapped	1
him.	1
finite),	1
teachers),	1
minDistLeft)	1
minDistLeft).	1
teachers?	1
b_right	1
teachers;	1
at6,	1
maxB).	1
(L=2),	1
(R=1).	1
8-6=2	1
max(5,2)=5	1
(5-2),	1
(9-5)	1
(hasLeft	1
hasRight)	1
(hasLeft)	1
teachers[0];	1
teachers.back();	1
rightmost);	1
leftmost=2.	1
max(3,1)=3.	1
at4,	1
at5,	1
I/O,	1
(size_subtree-1)	1
x_leaf	1
(non-leaf),	1
internal),	1
S_l	1
a_l_initial.	1
a_v_initial	1
S_v.	1
leaf}	1
a_leaf_initial.	1
Root's	1
min_{leaf}	1
root}	1
x_1)	1
x_1?	1
(non-root),	1
x_v).	1
ℓ}	1
(non-root):	1
(rearranged	1
monotone;	1
minimally	1
P_v).	1
P_ℓ	1
x_c	1
x_v?	1
rule?	1
P_v,	1
x_leaf=0).	1
(infeasible).	1
P_leaf(x_1)	1
"clipping"	1
a_v:	1
P_parent;	1
x_1:	1
check(x1):	1
x1):	1
queue<int>	1
q.push(1);	1
while(!q.empty()){	1
q.front();	1
if(v==1)	1
P[v];	1
children[v]:	1
q.push(c);	1
(children[v].empty()):	1
need>0	1
[0,1,0,2];	1
2,3;	1
x1=1:	1
P[2]=1,	1
P[4]=	1
P3	1
x3	1
x1=2?	1
P2=2	1
a=[3,0],	1
x1=0.	1
(yes)	1
a=[2,5,3,9,6];	1
p4=5,	1
p5=2.	1
children:3.	1
children:2.	1
children:5.	1
children:4.	1
1-3-2-5-4.	1
Leaves:4.	1
a4=9?	1
a4=9,	1
a5=6,	1
a1=2.	1
limiting.	1
=4+1=5.	1
x2=0.	1
x5=0.	1
P=5	1
x1=5:	1
P3=5,	1
need=5-3=2	1
x3=2,	1
P2=5+2=7,	1
need=7-5=2	1
P5=7+2=9,	1
need=9-6=3	1
x5=3,	1
P4=9+3=12	1
x1=4,	1
=2+4=6	1
x1){	1
order.reserve(n);	1
order.push_back(1);	1
i=0;i<order.size();++i){	1
v=order[i];	1
children[v])	1
order.push_back(c);	1
if(v==1){	1
if(children[v].empty()){	1
>1e18	1
1e18+something.	1
2e5*1e9=2e14,	1
4e14+5.	1
4e14+5	1
0..minLeaf.	1
min(minLeaf,	1
minLeaf).	1
~30.	1
in-degree	1
straightforward:	1
color[value]	1
(s_i	1
color(n+1)	1
p[i];	1
color[v]	1
(s[i-1]	1
'0');	1
visited[n+1]	1
ans[n+1]	1
visited[i]:	1
cyc;	1
(!visited[cur])	1
visited[cur]	1
cyc.push_back(cur);	1
p[cur];	1
(color[node])	1
ans[node]	1
p=[1],	1
s="0".	1
color[1]=black.	1
Cycle	1
s=10101.	1
color[1]=1?	1
s[0]='1'	1
s[2]='1'	1
v=5	1
s[3]='0'	1
s[4]='1'	1
F(1)=0.	1
F(2)=1.	1
3->4->5->3	1
p=[5	1
s=10011.	1
white,3	1
1->5->2->4->3->1?	1
follow:	1
1->p1=5,	1
5->p5=2,	1
2->p2=4,	1
4->p4=3,	1
3->p3=1.	1
p=[3	1
s=010000.	1
s0='0'	1
s1='1'	1
s3='0'	1
s4='0'	1
1->3->6->4->1	1
{1,3,6,4}.	1
black,6	1
2->5->2	1
4,1,4,4,1,4	1
6]	1
s=100110.	1
0,1,1,0,0,1	1
color(n+1);	1
friend	1
a_i*a_j	1
Q^{-1}	1
(sum)^2	1
inv(	1
2e5*1e9	1
n*(n-1)=2.	1
(powmod).	1
(S_mod	1
modinv(denom)	1
a=[3,2,3];	1
S2=9+4+9=22.	1
64-22=42.	1
3*2=6.	1
42/6=7.	1
a=[2,2,2,4];	1
S2=4+4+4+16=28.	1
numerator=100-28=72.	1
denom=4*3=12.	1
72/12=6.	1
a=1..5;	1
S=15,	1
S2=55.	1
numerator=225-55=170.	1
denom=5*4=20.	1
170/20=8.5?	1
17/2?	1
(225-55)/2=170/2=85.	1
=85/10=8.5	1
S2)/(n*(n-1))	1
170/20	1
8.5	1
500000004	1
500000004*17	1
8500000068.	1
1000000007.	1
8*1000000007=8000000056,	1
500000012).	1
1e9+7,	1
~4e10	1
~1e9+7,	1
multiple?	1
4e10+...	1
40*1e9+7	1
40000000280,	1
4e10.	1
>2e5,	1
t_x,	1
->1).	1
allocations	1
nonnegativity	1
t's.	1
known_sum_on_path	1
edge(s)	1
(known_sum_i	1
(R_i>0?	1
0)),	1
known_pairs_fully_known.	1
(t_x	1
cntEdge[e].	1
cntEdge[x]	1
(v>p).	1
[L_v,	1
R_v].	1
R_v)	1
R_v+1	1
(R_v,	1
R_v+1).	1
L_v?	1
(L_v-1,	1
L_v)	1
L_v-1,	1
L_v.	1
L_2=2,R_2=2.	1
(R_2)	1
i+1=2,	1
L_v>1)	1
R_v.	1
L_v=1	1
maybe),	1
(p,v),	1
[i,i+1]	1
L=R=v,	1
i=v-1	1
v=1?	1
v-1?	1
(v-1,	1
size_subtree[v]	1
coincide?	1
v+1)	1
v+1).	1
unknownCount[i];	1
